0.01,0.019259275503769865,0.006148811460732913,0.00053896708795552,0.017695517404677282,0.005642449676794567,0.0004945825206478275,1.9457633045954807,0.6211918527312172,0.05444986662322077,1.7877749316587792,0.5700198668793224,0.04996444429800777
0.01268961003167922,0.022279810700001595,0.007095433383802256,0.0006219421579393254,0.020742047599955654,0.006549186194992817,0.0005740614807488397,1.7786330799623227,0.5664485765065747,0.04965140689480629,1.6558689307714038,0.522832259228839,0.04582826812064665
0.01610262027560939,0.02496344825991701,0.006821552592328061,0.0005979354480945905,0.02370003663382509,0.006249846518596727,0.0005478232012492892,1.5758261525930692,0.4307436019803434,0.03775634141612551,1.496067642483492,0.3946272791785485,0.034590606143145644
0.020433597178569417,0.028206653627777453,0.007597516474830145,0.0006659516812774747,0.027049013590479905,0.0069843202105824296,0.0006122026588855279,1.4090481874557046,0.3794444358247537,0.03325977124577767,1.3512150138599057,0.3487832737394801,0.030572201892258663
0.02592943797404667,0.03121890708820161,0.006690614765703162,0.0005864582415531428,0.03040820257360122,0.006074821919834355,0.0005324816187470517,1.2355567478258103,0.2646500766704229,0.02319760201807538,1.2034687138828695,0.2402518556077277,0.02105900364968624
0.03290344562312668,0.035036710835626095,0.007459126766652158,0.0006538212885184797,0.03484239440452999,0.006746973128612539,0.0005913982698713291,1.1001615335153345,0.23407241687616387,0.020517351963076642,1.094057836721739,0.21167511997619357,0.018554142330557938
0.041753189365604,0.03914166887455536,0.008591078343575958,0.0007530412189094754,0.03929704309334546,0.0077452604161189695,0.0006789020087201087,0.9767642387674549,0.21413155102727569,0.018769458005598566,0.9806395062445344,0.1929683296151271,0.01691441985894119
0.05298316906283707,0.04624208518060929,0.009596377324161173,0.000841159559754827,0.04662923146166539,0.008558124832136284,0.0007501527162757594,0.9193225378851266,0.19061230252613728,0.01670790497921094,0.9270170454702048,0.1698819947294212,0.014890813384035282
0.06723357536499334,0.05532844648727386,0.010140720160466313,0.000888873313088526,0.056718417270843355,0.008666425474881646,0.0007596456861638335,0.8785477107872259,0.16071442717519926,0.014087240657844448,0.9006140752671395,0.137186092744143,0.012024891214584978
0.08531678524172806,0.0645736299406061,0.011736654440174764,0.001028763120540896,0.06691506118433983,0.010001461184883882,0.0008766667256820565,0.8216043381004867,0.149059996639605,0.013065684780312241,0.8513919729302287,0.12683374303383146,0.011117467753563998
0.10826367338740546,0.06921517050246094,0.014364483100260934,0.0012591024584141502,0.07440892630142978,0.011955363718583405,0.0010479338340430972,0.7086586180835758,0.1468076790570794,0.01286826043963159,0.7618323487105941,0.12196646322901236,0.010690831868007766
0.1373823795883263,0.08687662119958833,0.017376323753728468,0.0015231019316053415,0.09274079183268359,0.013926971169994506,0.0012207528468660702,0.7193317651848581,0.14352329361428467,0.012580371362347114,0.7678849997342158,0.1147105804448488,0.010054825700035084
0.17433288221999882,0.09813421491029917,0.021769336848614464,0.0019081665071288454,0.10584836855708721,0.017533788002581006,0.0015369042815721828,0.6611556499769672,0.14625412475731714,0.012819739265926165,0.7131239573946242,0.117438975020087,0.01029398002903032
0.2212216291070449,0.1157874478459272,0.02752313354873144,0.0024125090246957257,0.12536748618805985,0.02170466912473096,0.0019024981312079406,0.6391355484945481,0.15157911631449564,0.013286495355503539,0.6920136653568065,0.1191586545721695,0.010444716587846856
0.2807216203941177,0.13469718666829958,0.036616902274144277,0.0032096129983297693,0.1467460408884204,0.0289142760635965,0.0025344480424971537,0.614385813329955,0.1665800948279193,0.014601389096756677,0.6693466337781382,0.13111227982423432,0.01149249803858092
0.3562247890262442,0.15875592406452235,0.04515199782818481,0.003957747109378765,0.17171663870339388,0.034596403391388704,0.0030325084625978578,0.6043546486912149,0.17140206356385243,0.01502405329201055,0.6536908512123374,0.13080691303765263,0.011465731459580521
0.4520353656360243,0.18755349832106874,0.059669198779884705,0.00523023587768297,0.20390005030959826,0.045041598722153575,0.00394807020107372,0.6023082358415311,0.19111999718431413,0.016752406378096843,0.6547925985878463,0.14371690818367477,0.012597342427619864
